Month,Rice,Filling station,Gas cylinder,Textile,iPhone,Meter,Food,Mental health,Water,Cylinder,Price,Code,Jollof rice,Liter,Pressure,Oil,Emergency telephone number,Drug,Fee,Gambling,Mixture,Gas stove,Food prices,Soup,Kitchen stove,Passport,Cooking,Stove,Charcoal,Rate,Liquid,State,Cost of living,Nigerian cuisine,Gas,Personal identification number,Savings,Cost,Outdoor recreation,Electricity,Clothing,Leisure,Pump,Kerosene heater,Rent,Health,Goods,School,Infinix,Inflation rate,Health care,Temperature,Refurbishment,Fried rice,Investment,Petroleum industry,Flight,Data,Gasoline,Cook,Footwear,Abuja,Bharti Airtel,Electricity meter,Emergency contraception,used,Hyperinflation,Credit,Public health,Recreation,Emergency,Kerosene,Health education,Fuel,Dance,Wealth,Business,Samsung,Sports betting,Printing,Fare,MTN Group,Tecno,Lagos,China,Inflation,Globacom Limited,cheap,Airplane,Deflation,Borehole,State of emergency,Used good,Drinking water,Rechargeable calling card,Tuition payments,Do it yourself,Made In China,Technology,Diesel fuel,Emergency management,Budget,Shoes,Car,Economy,Immigration,University,Import,Health insurance,Ideal gas law,Management,Industry,Unemployment,Natural environment,Monetary policy,Samsung Galaxy,Policy,Drill,Economics,Petroleum,Data plan,Toyota,Tourism,Recipe,Natural gas,Emirates Telecom,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Lag_10,Lag_11,Lag_12,Year-on-Year Change (%)
Apr '23,39.0,76.0,57.4,76.0,88.0,76.0,88.0,94.0,88.0,63.0,90.0,80.0,68.0,56.0,94.0,74.0,51.0,85.0,72.0,42.0,92.0,81.0,43.0,83.0,77.0,79.0,58.0,55.0,62.0,45.0,95.0,55.0,79.0,80.0,75.0,62.0,78.0,92.0,27.0,78.0,68.0,32.0,81.0,0.0,83.0,89.0,62.0,71.0,60.0,45.0,89.0,65.9,63.0,56.0,34.0,29.0,70.0,87.0,32.0,8.0,66.0,71.0,63.0,37.0,59.0,100.0,6.0,91.0,49.0,60.0,22.0,55.0,43.0,4.0,39.0,20.0,64.0,84.2,24.0,100.0,45.0,60.0,47.0,78.0,35.0,45.0,54.0,73.0,8.0,15.0,40.0,1.0,29.0,39.0,52.0,26.7,18.0,12.0,43.2,44.0,34.0,24.9,69.0,68.0,35.0,12.0,20.0,48.0,16.0,54.0,38.0,37.0,38.0,40.0,22.7,50.0,35.0,42.0,24.0,16.0,19.0,58.8,33.0,40.0,3.0,3.9,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,21.4656389669928,21.08711512434445,20.77368821405277,20.52484198563917,19.64302020575441,18.595615795951687,17.711799316172616,16.818812338203998,22.22224653468905
May '23,37.0,87.0,67.5,85.0,85.0,100.0,100.0,91.0,100.0,77.0,85.0,85.0,63.0,90.0,100.0,83.0,100.0,100.0,96.0,48.0,80.0,84.0,36.0,79.0,80.0,79.0,100.0,60.0,82.0,47.0,98.0,99.0,81.0,78.0,82.0,68.0,87.0,97.0,53.0,98.0,74.0,44.0,91.0,41.0,81.0,100.0,96.0,86.0,64.0,50.0,100.0,67.9,70.0,38.0,41.0,33.0,70.0,100.0,38.0,16.0,83.0,75.7,62.0,36.0,73.0,99.0,11.0,97.0,59.0,73.0,28.0,74.0,75.0,14.0,60.0,22.0,72.0,84.2,10.0,47.0,48.0,89.0,43.0,70.0,36.0,51.0,53.0,76.0,10.0,21.0,38.0,1.0,42.0,39.0,70.0,27.8,20.0,11.0,63.3,54.0,45.0,29.7,65.0,70.0,46.0,18.0,26.0,58.0,19.0,29.0,42.0,46.0,41.0,50.0,29.6,45.0,42.0,62.0,31.0,22.0,16.0,57.8,48.0,36.0,6.0,7.7,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,21.4656389669928,21.08711512434445,20.77368821405277,20.52484198563917,19.64302020575441,18.595615795951687,17.711799316172616,22.413409601988945
Jun '23,40.0,98.0,100.1,90.0,89.0,83.0,95.0,82.0,92.0,100.0,94.0,88.0,70.0,100.0,93.0,84.0,68.0,99.0,84.0,36.0,76.0,92.0,47.0,84.0,90.0,86.0,78.0,73.0,82.0,66.0,93.0,65.0,83.0,82.0,100.0,68.0,80.0,100.0,54.0,100.0,75.0,37.0,99.0,57.0,85.0,94.0,75.0,76.0,68.0,54.0,92.0,58.9,61.0,38.0,34.0,34.0,78.0,100.0,66.0,11.0,72.0,73.8,75.0,46.0,73.0,96.0,7.0,83.0,53.0,61.0,26.0,71.0,59.0,18.0,57.0,21.0,68.0,88.4,8.0,35.0,62.0,75.0,43.0,73.0,35.0,53.0,61.0,72.0,11.0,21.0,32.0,2.0,33.0,37.0,78.0,28.9,20.0,10.0,51.2,71.0,48.0,27.8,70.0,78.0,41.0,11.0,23.0,60.0,18.0,33.0,38.0,41.0,38.0,44.0,25.7,46.0,34.0,49.0,28.0,25.0,18.0,56.8,44.0,40.0,6.0,9.6,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,21.4656389669928,21.08711512434445,20.77368821405277,20.52484198563917,19.64302020575441,18.595615795951687,22.78948899810871
Jul '23,40.0,98.0,88.9,81.0,91.0,70.0,88.0,77.0,81.0,72.0,92.0,86.0,74.0,82.0,89.0,79.0,51.0,90.0,92.0,29.0,76.0,93.0,56.0,83.0,87.0,87.0,60.0,65.0,78.0,63.0,90.0,50.0,85.0,78.0,88.0,67.0,74.0,96.0,40.0,82.0,67.0,30.0,90.0,0.0,89.0,85.0,57.0,79.0,63.0,63.0,83.0,62.9,59.0,36.0,38.0,33.0,84.0,96.0,54.0,7.0,73.0,75.7,68.0,44.0,70.0,85.0,10.0,89.0,52.0,60.0,25.0,60.0,43.0,13.0,51.0,18.0,70.0,91.5,10.0,33.0,67.0,72.0,40.0,74.0,36.0,57.0,69.0,81.0,9.0,18.0,34.0,4.0,32.0,38.0,69.0,28.9,19.0,6.0,45.2,57.0,33.0,26.8,72.0,67.0,35.0,10.0,25.0,54.0,19.0,34.0,37.0,42.0,29.0,38.0,24.7,46.0,32.0,41.0,21.0,19.0,18.0,58.8,38.0,35.0,4.0,8.7,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,21.4656389669928,21.08711512434445,20.77368821405277,20.52484198563917,19.64302020575441,24.07955474742414
Aug '23,36.0,95.0,76.5,65.0,87.0,71.0,78.0,67.0,73.0,55.0,86.0,82.0,69.0,67.0,78.0,75.0,41.0,83.0,85.0,44.0,64.0,88.0,45.0,76.0,81.0,77.0,53.0,60.0,71.0,63.0,83.0,45.0,73.0,66.0,67.0,64.0,65.0,94.0,31.0,71.0,63.0,31.0,76.0,33.0,84.0,84.0,43.0,74.0,56.0,55.0,71.0,44.9,58.0,31.0,37.0,31.0,85.0,88.0,42.0,6.0,67.0,75.7,58.0,45.0,65.0,78.0,7.0,85.0,51.0,48.0,19.0,52.0,41.0,9.0,38.0,15.0,63.0,88.4,11.0,33.0,63.0,70.0,38.0,70.0,31.0,43.0,50.0,74.0,9.0,14.0,31.0,1.0,27.0,33.0,49.0,28.9,18.0,10.0,44.2,52.0,24.0,25.9,64.0,62.0,35.0,10.0,26.0,48.0,13.0,22.0,36.0,37.0,26.0,32.0,18.8,44.0,27.0,48.0,18.0,18.0,16.0,53.8,35.0,34.0,4.0,7.7,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,21.4656389669928,21.08711512434445,20.77368821405277,20.52484198563917,25.797840371611457
Sep '23,36.0,84.0,83.2,66.0,95.0,75.0,80.0,69.0,70.0,55.0,84.0,73.0,63.0,48.0,75.0,72.0,46.0,84.0,81.0,48.0,65.0,85.0,34.0,68.0,78.0,75.0,50.0,62.0,68.0,51.0,76.0,46.0,67.0,62.0,71.0,49.0,66.0,95.0,77.0,69.0,71.0,35.0,74.0,0.0,84.0,84.0,50.0,76.0,51.0,48.0,75.0,42.9,57.0,31.0,33.0,28.0,72.0,86.0,34.0,6.0,57.0,71.9,57.0,56.0,58.0,74.0,7.0,81.0,50.0,74.0,19.0,48.0,79.0,6.0,39.0,15.0,61.0,86.3,13.0,27.0,57.0,69.0,35.0,66.0,31.0,41.0,45.0,73.0,8.0,9.0,32.0,1.0,30.0,31.0,47.0,27.8,18.0,12.0,51.2,52.0,37.0,24.9,64.0,62.0,33.0,8.0,25.0,47.0,10.0,19.0,34.0,39.0,22.0,39.0,19.8,41.0,26.0,48.0,24.0,16.0,16.0,50.9,35.0,31.0,3.0,6.7,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,21.4656389669928,21.08711512434445,20.77368821405277,26.71583183208321
Oct '23,40.0,85.0,68.6,77.0,83.0,80.0,87.0,100.0,86.0,59.0,90.0,79.0,66.0,63.0,80.0,78.0,46.0,89.0,84.0,53.0,94.0,91.0,61.0,73.0,99.0,81.0,52.0,98.0,82.0,67.0,76.0,52.0,75.0,62.0,69.0,53.0,68.0,94.0,81.0,71.0,78.0,36.0,77.0,46.0,84.0,88.0,63.0,74.0,53.0,63.0,80.0,50.9,55.0,31.0,31.0,29.0,75.0,90.0,36.0,6.0,65.0,72.8,54.0,57.0,51.0,78.0,17.0,78.0,54.0,91.0,21.0,55.0,77.0,7.0,43.0,16.0,66.0,87.3,18.0,32.0,66.0,72.0,36.0,66.0,32.0,49.0,41.0,70.0,9.0,11.0,32.0,1.0,24.0,34.0,45.0,26.7,17.0,10.0,52.2,58.0,31.0,24.0,65.0,60.0,41.0,9.0,24.0,56.0,11.0,24.0,34.0,40.0,27.0,46.0,19.8,40.0,29.0,48.0,27.0,17.0,17.0,48.9,41.0,31.0,3.0,2.9,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,21.4656389669928,21.08711512434445,27.329721703426443
Nov '23,38.0,82.0,67.5,84.0,80.0,95.0,83.0,76.0,85.0,58.0,88.0,80.0,67.0,64.0,85.0,82.0,61.0,85.0,79.0,54.0,84.0,94.0,51.0,71.0,82.0,73.0,51.0,76.0,81.0,77.0,81.0,53.0,67.0,63.0,71.0,46.0,62.0,89.0,51.0,70.0,73.0,32.0,86.0,34.0,85.0,85.0,63.0,67.0,56.0,69.0,80.0,55.9,54.0,33.0,29.0,28.0,75.0,88.0,33.0,8.0,67.0,71.0,57.0,56.0,48.0,81.0,4.0,73.0,52.0,70.0,20.0,49.0,58.0,6.0,44.0,14.0,64.0,85.2,22.0,30.0,58.0,76.0,35.0,70.0,30.0,51.0,46.0,68.0,8.0,11.0,39.0,1.0,32.0,34.0,45.0,25.6,19.0,10.0,46.2,54.0,27.0,30.7,72.0,60.0,36.0,9.0,21.0,48.0,12.0,23.0,34.0,38.0,31.0,39.0,19.8,40.0,28.0,49.0,24.0,16.0,15.0,49.9,36.0,30.0,3.0,3.9,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,21.4656389669928,28.200174389870625
Dec '23,51.0,84.0,63.0,79.0,82.0,72.0,70.0,58.0,66.0,44.0,97.0,79.0,77.0,65.0,66.0,78.0,47.0,74.0,74.0,62.0,62.0,92.0,21.0,68.0,75.0,71.0,50.0,61.0,71.0,49.0,74.0,39.0,56.0,62.0,61.0,52.0,57.0,85.0,30.0,56.0,67.0,27.0,79.0,0.0,78.0,69.0,45.0,55.0,69.0,52.0,61.0,48.9,49.0,72.0,30.0,22.0,73.0,80.0,29.0,6.0,63.0,69.1,58.0,44.0,52.0,73.0,5.0,71.0,45.0,54.0,18.0,45.0,32.0,5.0,40.0,12.0,54.0,97.7,18.0,25.0,60.0,76.0,37.0,73.0,30.0,34.0,49.0,60.0,8.0,8.0,34.0,1.0,28.0,31.0,41.0,24.5,17.0,8.0,34.2,41.0,20.0,29.7,77.0,62.0,22.0,9.0,19.0,39.0,10.0,21.0,26.0,29.0,18.0,24.0,13.8,45.0,19.0,44.0,15.0,10.0,15.0,52.9,27.0,34.0,2.0,3.9,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,21.34379451911694,28.921789803466595
Jan '24,35.0,81.0,64.1,65.0,87.0,77.0,84.0,63.0,79.0,54.0,100.0,86.0,59.0,64.0,82.0,81.0,65.0,82.0,100.0,46.0,76.0,89.0,24.0,69.0,79.0,100.0,49.0,66.0,72.0,58.0,80.0,38.0,63.0,65.0,69.0,63.0,72.0,86.0,42.0,68.0,67.0,34.0,85.0,44.0,85.0,79.0,49.0,74.0,57.0,65.0,66.0,63.9,51.0,40.0,36.0,23.0,69.0,78.0,38.0,6.0,76.0,71.9,62.0,42.0,50.0,80.0,0.0,71.0,53.0,58.0,24.0,56.0,61.0,7.0,36.0,12.0,66.0,97.7,11.0,30.0,53.0,83.0,33.0,65.0,31.0,41.0,56.0,54.0,7.0,7.0,42.0,2.0,16.0,36.0,34.0,28.9,18.0,11.0,51.2,53.0,38.0,29.7,60.0,59.0,27.0,11.0,24.0,44.0,12.0,30.0,32.0,34.0,25.0,36.0,13.8,48.0,20.0,52.0,27.0,9.0,14.0,50.9,33.0,30.0,3.0,1.9,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,21.816324933850566,29.899058738813608
Feb '24,42.0,88.0,65.2,66.0,74.0,73.0,85.0,67.0,87.0,60.0,100.0,76.0,56.0,68.0,88.0,74.0,60.0,84.0,73.0,48.0,86.0,78.0,74.0,65.0,73.0,80.0,48.0,80.0,98.0,100.0,88.0,9.0,100.0,58.0,72.0,59.0,69.0,73.0,57.0,75.0,76.0,25.0,82.0,32.0,78.0,76.0,52.0,64.0,53.0,100.0,70.0,67.9,43.0,28.0,27.0,26.0,66.0,74.0,33.0,3.0,65.0,63.4,54.0,33.0,52.0,82.0,26.0,69.0,49.0,61.0,24.0,59.0,55.0,6.0,40.0,11.0,59.0,80.0,11.0,40.0,45.0,70.0,31.0,62.0,32.0,87.0,50.0,46.0,7.0,14.0,41.0,2.0,12.0,36.0,29.0,23.3,15.0,10.0,46.2,64.0,37.0,25.9,54.0,57.0,34.0,8.0,18.0,50.0,10.0,40.0,29.0,29.0,32.0,26.0,19.8,38.0,25.0,52.0,26.0,9.0,13.0,44.9,35.0,26.0,3.0,2.9,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,21.9097334967094,31.698232462346965
Mar '24,48.0,81.0,67.5,70.0,83.0,71.0,82.0,63.0,87.0,60.0,95.0,81.0,66.0,79.0,88.0,71.0,53.0,78.0,65.0,55.0,81.0,78.0,55.0,72.0,74.0,80.0,51.0,78.0,99.0,95.0,83.0,35.0,62.0,62.0,76.0,46.0,64.0,85.0,44.0,69.0,61.0,25.0,89.0,0.0,85.0,77.0,49.0,56.0,61.0,64.0,62.0,70.9,46.0,37.0,29.0,24.0,64.0,79.0,34.0,8.0,66.0,66.2,70.0,41.0,50.0,87.0,16.0,72.0,42.0,57.0,21.0,62.0,37.0,6.0,40.0,13.0,54.0,89.4,17.0,38.0,45.0,74.0,36.0,65.0,30.0,56.0,53.0,48.0,8.0,11.0,46.0,2.0,15.0,38.0,33.0,21.1,17.0,11.0,36.2,65.0,26.0,27.8,57.0,61.0,30.0,8.0,16.0,46.0,9.0,41.0,30.0,26.0,29.0,33.0,17.8,39.0,25.0,52.0,23.0,10.0,14.0,50.9,31.0,32.0,3.0,2.9,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,22.04327431626024,33.20143267109671
Apr '24,100.0,88.0,59.6,64.0,79.0,71.0,76.0,60.0,84.0,58.0,98.0,72.0,59.0,66.0,80.0,68.0,50.0,74.0,66.0,52.0,70.0,68.0,51.0,70.0,63.0,70.0,50.0,63.0,81.0,96.0,80.0,35.0,54.0,59.0,73.0,39.0,64.0,88.0,33.0,80.0,48.0,26.0,86.0,0.0,81.0,74.0,43.0,60.0,63.0,58.0,60.0,60.9,47.0,32.0,28.0,22.0,64.0,69.0,39.0,7.0,58.0,70.0,52.0,44.0,51.0,78.0,11.0,84.0,45.0,57.0,19.0,58.0,37.0,8.0,37.0,11.0,53.0,84.2,18.0,79.0,46.0,61.0,37.0,71.0,33.0,46.0,38.0,50.0,8.0,11.0,46.0,1.0,17.0,38.0,31.0,70.0,17.0,8.0,38.2,78.0,25.0,21.1,58.0,62.0,23.0,6.0,18.0,44.0,9.0,30.0,30.0,25.0,21.0,28.0,14.8,41.0,23.0,47.0,20.0,13.0,12.0,48.9,29.0,28.0,2.0,1.9,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,22.22224653468905,33.69466531605451
May '24,38.0,90.0,65.2,72.0,78.0,74.0,87.0,67.0,87.0,73.0,90.0,77.0,59.0,74.0,79.0,75.0,89.0,85.0,79.0,49.0,58.0,76.0,38.0,71.0,65.0,74.0,51.0,69.0,90.0,73.0,92.0,21.0,64.0,63.0,76.0,47.0,75.0,85.0,47.0,79.0,63.0,33.0,82.0,43.0,77.0,78.0,47.0,71.0,53.0,65.0,63.0,56.9,48.0,28.0,28.0,25.0,61.0,76.0,37.0,8.0,78.0,64.3,49.0,47.0,49.0,84.0,9.0,88.0,55.0,57.0,27.0,71.0,59.0,7.0,44.0,13.0,57.0,84.2,16.0,32.0,46.0,59.0,34.0,70.0,34.0,52.0,42.0,48.0,9.0,18.0,42.0,1.0,17.0,36.0,32.0,100.0,17.0,11.0,44.2,59.0,34.0,22.1,58.0,67.0,25.0,6.0,23.0,43.0,9.0,20.0,31.0,27.0,25.0,34.0,18.8,37.0,23.0,55.0,25.0,15.0,12.0,48.9,34.0,28.0,3.0,1.0,33.69466531605451,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,22.413409601988945,33.95301435502475
Jun '24,41.0,78.0,67.5,72.0,84.0,62.0,83.0,69.0,78.0,72.0,100.0,81.0,61.0,62.0,68.0,77.0,58.0,84.0,64.0,41.0,54.0,75.0,45.0,73.0,69.0,73.0,51.0,62.0,79.0,57.0,79.0,0.0,71.0,60.0,64.0,46.0,73.0,87.0,35.0,70.0,64.0,25.0,77.0,56.0,81.0,73.0,42.0,61.0,49.0,68.0,57.0,42.9,48.0,33.0,27.0,22.0,62.0,73.0,31.0,6.0,65.0,66.2,50.0,40.0,49.0,80.0,9.0,74.0,47.0,51.0,22.0,51.0,45.0,5.0,45.0,12.0,47.0,91.5,9.0,29.0,40.0,69.0,35.0,68.0,36.0,55.0,39.0,50.0,9.0,17.0,31.0,2.0,16.0,32.0,31.0,68.9,18.0,12.0,34.2,48.0,32.0,22.1,61.0,65.0,27.0,6.0,18.0,43.0,9.0,9.0,27.0,22.0,20.0,26.0,14.8,43.0,20.0,42.0,17.0,11.0,12.0,49.9,28.0,28.0,3.0,1.9,33.95301435502475,33.69466531605451,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,22.78948899810871,34.19167154496853
Jul '24,42.0,84.0,73.1,73.0,88.0,74.0,76.0,72.0,74.0,60.0,97.0,100.0,61.0,61.0,81.0,80.0,67.0,85.0,64.0,40.0,60.0,88.0,70.0,76.0,76.0,73.0,50.0,71.0,77.0,61.0,77.0,0.0,62.0,64.0,65.0,58.0,66.0,88.0,35.0,73.0,66.0,27.0,82.0,0.0,91.0,73.0,44.0,67.0,51.0,72.0,60.0,51.9,55.0,30.0,32.0,27.0,67.0,80.0,31.0,6.0,69.0,71.9,55.0,53.0,50.0,84.0,11.0,72.0,49.0,45.0,22.0,48.0,37.0,6.0,42.0,12.0,53.0,97.7,11.0,31.0,40.0,84.0,34.0,72.0,37.0,56.0,44.0,54.0,8.0,14.0,32.0,1.0,25.0,29.0,33.0,81.1,17.0,12.0,35.2,49.0,24.0,24.0,63.0,63.0,30.0,7.0,20.0,47.0,10.0,11.0,28.0,24.0,21.0,28.0,15.8,43.0,24.0,46.0,15.0,14.0,14.0,54.8,29.0,30.0,2.0,1.9,34.19167154496853,33.95301435502475,33.69466531605451,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,24.07955474742414,33.39525189180512
Aug '24,38.0,100.0,72.0,62.0,84.0,64.0,69.0,53.0,65.0,47.0,89.0,91.0,60.0,56.0,65.0,78.0,52.0,73.0,76.0,52.0,48.0,83.0,55.0,67.0,74.0,89.0,46.0,65.0,76.0,48.0,62.0,0.5,52.0,53.0,61.0,51.0,60.0,79.0,36.0,59.0,62.0,23.0,77.0,0.0,83.0,68.0,32.0,63.0,47.0,54.0,53.0,36.9,50.0,30.0,30.0,22.0,60.0,75.0,32.0,5.0,64.0,69.1,54.0,47.0,42.0,70.0,8.0,75.0,49.0,35.0,17.0,43.0,31.0,7.0,34.0,11.0,49.0,97.7,19.0,30.0,41.0,69.0,35.0,66.0,38.0,38.0,40.0,53.0,7.0,4.0,33.0,1.0,30.0,29.0,33.0,88.9,18.0,14.0,32.1,42.0,16.0,20.1,57.0,60.0,22.0,8.0,22.0,42.0,9.0,9.0,27.0,20.0,16.0,24.0,11.9,43.0,19.0,44.0,11.0,11.0,14.0,47.9,26.0,29.0,2.0,1.0,33.39525189180512,34.19167154496853,33.95301435502475,33.69466531605451,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,25.797840371611457,32.1501322956575
Sep '24,37.0,84.0,72.0,64.0,96.0,67.0,71.0,53.0,67.0,49.0,100.0,99.0,59.0,75.0,66.0,74.0,48.0,68.0,76.0,58.0,53.0,81.0,27.0,63.0,75.0,71.0,45.0,61.0,76.0,46.0,67.0,0.0,53.0,54.0,61.0,43.0,57.0,77.0,62.0,64.0,67.0,29.0,86.0,0.0,80.0,69.0,35.0,67.0,50.0,59.0,58.0,35.9,48.0,29.0,45.0,22.0,60.0,71.0,49.0,5.0,59.0,66.2,50.0,42.0,39.0,72.0,8.0,65.0,47.0,58.0,17.0,46.0,67.0,10.0,33.0,11.0,48.0,94.6,20.0,25.0,46.0,64.0,36.0,65.0,34.0,40.0,39.0,46.0,7.0,7.0,34.0,1.0,29.0,28.0,26.0,88.9,16.0,11.0,42.2,51.0,20.0,21.1,55.0,57.0,23.0,7.0,23.0,39.0,8.0,8.0,24.0,20.0,17.0,33.0,11.9,42.0,17.0,42.0,21.0,13.0,12.0,45.9,27.0,26.0,2.0,1.0,32.1501322956575,33.39525189180512,34.19167154496853,33.95301435502475,33.69466531605451,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,26.71583183208321,32.69627577052279
Oct '24,37.0,75.0,73.1,75.0,80.0,66.0,75.0,78.0,69.0,51.0,89.0,93.0,59.0,68.0,70.0,72.0,57.0,73.0,78.0,59.0,74.0,80.0,31.0,63.0,78.0,66.0,44.0,75.0,74.0,43.0,66.0,0.0,57.0,56.0,59.0,39.0,61.0,76.0,51.0,70.0,68.0,30.0,80.0,0.0,77.0,74.0,48.0,65.0,53.0,55.0,58.0,38.9,57.0,29.0,36.0,21.0,59.0,64.0,33.0,5.0,62.0,62.4,44.0,43.0,50.0,74.0,9.0,65.0,48.0,65.0,18.0,50.0,64.0,8.0,37.0,12.0,48.0,90.4,20.0,26.0,42.0,59.0,35.0,64.0,34.0,42.0,32.0,45.0,8.0,9.0,33.0,1.0,24.0,33.0,26.0,93.4,16.0,9.0,40.2,49.0,22.0,19.2,57.0,55.0,27.0,6.0,21.0,41.0,9.0,10.0,24.0,22.0,20.0,36.0,10.9,42.0,17.0,41.0,21.0,11.0,11.0,45.9,33.0,25.0,3.0,1.0,32.69627577052279,32.1501322956575,33.39525189180512,34.19167154496853,33.95301435502475,33.69466531605451,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,27.329721703426443,33.87687231369938
Nov '24,38.0,68.0,68.6,81.0,82.0,75.0,76.0,59.0,74.0,48.0,96.0,78.0,56.0,71.0,66.0,79.0,51.0,72.0,78.0,55.0,72.0,81.0,40.0,70.0,76.0,71.0,46.0,69.0,80.0,43.0,72.0,0.0,52.0,52.0,60.0,36.0,66.0,77.0,47.0,65.0,74.0,29.0,86.0,0.0,75.0,70.0,52.0,59.0,61.0,52.0,58.0,42.9,50.0,30.0,24.0,21.0,60.0,66.0,32.0,7.0,70.0,63.4,42.0,52.0,47.0,76.0,7.0,64.0,50.0,62.0,17.0,51.0,46.0,5.0,44.0,12.0,48.0,94.6,21.0,26.0,42.0,57.0,33.0,58.0,32.0,35.0,31.0,46.0,7.0,10.0,37.0,1.0,26.0,32.0,29.0,90.0,16.0,8.0,36.2,45.0,19.0,24.9,65.0,60.0,26.0,6.0,19.0,40.0,9.0,16.0,27.0,20.0,20.0,32.0,11.9,40.0,20.0,40.0,19.0,10.0,10.0,46.9,29.0,23.0,2.0,1.0,33.87687231369938,32.69627577052279,32.1501322956575,33.39525189180512,34.19167154496853,33.95301435502475,33.69466531605451,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,28.200174389870625,34.598333642379174
Dec '24,48.0,72.0,63.0,79.0,82.0,66.0,63.0,48.0,62.0,42.0,93.0,77.0,71.0,66.0,56.0,72.0,50.0,64.0,66.0,56.0,49.0,89.0,40.0,56.0,79.0,55.0,51.0,58.0,70.0,49.0,58.0,0.0,44.0,51.0,52.0,39.0,65.0,73.0,21.0,51.0,70.0,15.0,82.0,0.0,75.0,58.0,33.0,50.0,51.0,40.0,50.0,37.9,46.0,65.0,22.0,20.0,64.0,65.0,32.0,7.0,66.0,64.3,42.0,37.0,51.0,64.0,0.0,65.0,41.0,49.0,15.0,33.0,24.0,5.0,41.0,11.0,40.0,99.8,19.0,22.0,44.0,59.0,33.0,69.0,31.0,25.0,31.0,48.0,7.0,5.0,38.0,1.0,23.0,28.0,27.0,74.5,17.0,5.0,24.1,35.0,14.0,27.8,71.0,62.0,16.0,6.0,17.0,32.0,8.0,8.0,21.0,14.0,11.0,19.0,7.9,45.0,17.0,37.0,11.0,9.0,10.0,49.9,22.0,27.0,2.0,1.0,34.598333642379174,33.87687231369938,32.69627577052279,32.1501322956575,33.39525189180512,34.19167154496853,33.95301435502475,33.69466531605451,33.20143267109671,31.698232462346965,29.899058738813608,28.921789803466595,34.79605744373819
